ANX_i_c,STR_c,FREAZING_c,olderi,female,Juvenaile,PSS,inactive,HFD,FD,EBR,PBR
0.12566546762589936,-0.021911186,0.02841267,0,0,0,1,0,0,0,0,1
0.055665468,-0.078550505,-0.081048639,0,0,0,1,0,0,0,0,1
0.045665468,-0.038623431,-0.093211007,0,0,0,1,0,0,0,0,1
0.015665467625899265,-0.111671137,-0.105373374,0,0,0,1,0,0,0,0,0
0.065665468,0.091488997,-0.068886271,0,0,0,1,0,0,0,0,0
0.035665468,-0.000276424,-0.068886271,0,0,0,1,0,0,0,0,0
-0.134334532,-0.030844641,-0.166185212,0,0,0,1,0,0,0,0,1
-0.224334532,0.089179668,-0.214834683,0,0,0,1,0,0,0,0,1
-0.094334532,-0.048407691,-0.117535742,0,0,0,1,0,0,0,0,1
0.15566546762589928,0.18033737094189728,0.052737405,0,0,0,1,0,0,0,0,1
0.12566546762589936,0.19443642897896812,0.02841267,0,0,0,1,0,0,0,0,1
0.025665467625899274,-0.09659973,0.004087934,0,0,0,1,0,0,0,0,1
0.055665468,0.11786395860522153,0.004087934,0,0,0,0,0,0,0,0,1
0.095665468,-0.084810001,-0.020236801,0,0,0,0,0,0,0,0,0
0.045665468,0.16441515884830876,-0.056723904,0,0,0,0,0,0,0,0,0
0.005665468,-0.04160125,0.02841267,0,0,0,0,0,0,0,0,1
0.045665468,-0.050291617,0.004087934,0,0,0,0,0,0,0,0,1
0.055665468,-0.078003559,0.064899772,0,0,0,0,0,0,0,0,1
0.015665467625899265,0.022148370638038317,0.07706214,0,0,0,0,0,0,0,0,1
0.065665468,-0.035159439,0.052737405,0,0,0,0,0,0,0,0,1
0.005665468,0.1293498291612835,0.02841267,0,0,0,0,0,0,0,0,1
0.065665468,-0.083229934,0.004087934,0,0,0,0,0,0,0,0,1
-0.154334532,-0.134460563,-0.008074433,0,0,0,0,0,0,0,0,1
-0.024334532,0.059826888,-0.020236801,0,0,0,0,0,0,0,0,0
0.075665468,-0.134460563,-0.093211007,0,0,0,0,0,0,0,0,0
0.005665468,0.10437261858698998,-0.141860477,0,0,0,0,0,0,0,0,1
-0.124334532,-0.100428354,-0.020236801,0,0,0,0,0,0,0,0,1
0.035665468,-0.048954638,-0.056723904,0,0,0,0,0,0,0,0,1
-0.154334532,-0.092102617,-0.068886271,0,0,0,0,0,0,0,0,1
-0.024334532,-0.005016625,-0.044561536,0,0,0,0,0,0,0,0,1
-0.124334532,-0.059711246,-0.154022845,0,0,0,0,0,0,0,0,1
-0.094334532,-0.068036983,-0.141860477,0,0,0,0,0,0,0,0,1
-0.114334532,-0.114770499,-0.166185212,0,0,0,0,0,0,0,0,1
-0.134334532,-0.110455701,0.004087934,0,0,0,0,0,0,0,0,0
-0.324334532,-0.126560229,-0.214834683,0,0,0,0,0,0,0,0,0
-0.154334532,-0.073688761,-0.202672315,0,0,0,0,0,0,0,0,1
-0.284334532,-0.014740113,-0.214834683,0,0,0,0,0,0,0,0,1
-0.154334532,-0.096052784,-0.214834683,0,0,0,0,0,0,0,0,1
-0.334334532,-0.000944914,-0.22699705,0,0,0,0,0,0,0,0,1
-0.124334532,0.121571039,-0.239159418,0,0,0,0,0,0,0,0,1
-0.194334532,-0.005138168,-0.190509947,0,0,0,0,0,0,0,0,1
-0.264334532,-0.053390979,-0.22699705,0,0,0,0,0,0,0,0,0
0.055665468,0.039407562373073246,-0.214834683,0,0,0,1,1,0,0,0,1
0.055665468,-0.113190432,-0.166185212,0,0,0,1,1,0,0,0,1
0.10566546762589935,-0.114770499,0.040575037,0,0,0,1,1,0,0,0,1
0.025665467625899274,0.025065417128466716,-0.154022845,0,0,0,1,1,0,0,0,1
0.19566546762589931,0.32053791788811437,0.089224508,0,0,0,1,1,0,0,1,0
0.035665468,0.062804706,0.02841267,0,0,0,1,1,0,0,0,1
0.12566546762589936,0.018623606128770676,0.004087934,0,0,0,1,1,0,0,0,1
0.005665468,0.088875809,-0.032399168,0,0,0,1,1,0,0,0,0
0.12566546762589936,0.094102184,0.064899772,0,0,0,1,1,0,0,0,1
-0.124334532,-0.139626166,-0.117535742,0,0,0,1,1,0,0,0,1
0.19566546762589931,0.17857498868726346,0.2230105513788893,0,0,0,1,1,0,0,1,0
-0.034334532,-0.015530147,-0.032399168,0,0,0,1,1,0,0,0,1
0.19566546762589931,0.44992108409899256,0.13787397809144736,0,0,0,1,1,0,0,1,0
0.075665468,0.18258592761160258,0.064899772,0,0,0,1,1,0,0,0,1
0.19566546762589931,0.3419903639531401,0.19868581615390585,0,0,0,1,1,0,0,1,0
0.19566546762589931,0.18386213545116503,0.16219871331643076,0,0,0,1,1,0,0,1,0
0.11566546762589935,0.5777849552627724,0.02841267,0,0,0,1,1,0,0,0,1
0.19566546762589931,0.13396848610446188,0.19868581615390585,0,0,0,1,1,0,0,1,0
0.13566546762589926,0.1782711296778438,0.004087934,0,0,0,1,1,0,0,0,1
0.065665468,0.098477754,-0.093211007,0,0,0,1,1,0,0,0,1
0.095665468,0.7344546605195332,-0.068886271,0,0,0,1,1,0,0,0,1
0.005665468,0.1280128495198372,-0.068886271,0,0,0,1,1,0,0,0,0
0.13566546762589926,0.049677997,-0.068886271,0,0,0,1,1,0,0,0,1
-0.224334532,-0.00082337,-0.032399168,0,0,0,1,1,0,0,0,1
0.095665468,0.084317924,-0.008074433,0,0,0,1,1,0,0,0,1
0.065665468,0.23618665687322526,-0.056723904,0,0,0,1,1,0,0,0,1
0.12566546762589936,0.084257152,-0.020236801,0,0,0,1,1,0,0,0,1
0.19566546762589931,0.23430273101482352,0.13787397809144736,0,0,0,1,1,0,0,1,0
0.10566546762589935,-0.00082337,-0.008074433,0,0,0,1,1,0,0,0,1
0.10566546762589935,0.10437261858698998,0.004087934,0,0,0,1,1,0,0,0,1
0.095665468,-0.005138168,-0.044561536,0,0,0,1,1,0,0,0,1
0.065665468,-0.171835221,-0.117535742,0,0,0,0,1,0,0,0,0
-0.004334532,0.11549385833174847,0.02841267,0,0,0,0,1,0,0,0,0
0.075665468,0.22470078631716311,-0.032399168,0,0,0,0,1,0,0,0,1
0.15566546762589928,-0.065545339,-0.008074433,0,0,0,0,1,0,0,0,1
0.085665468,-0.099881408,-0.056723904,0,0,0,0,1,0,0,0,1
0.035665468,-0.061716716,-0.068886271,0,0,0,0,1,0,0,0,0
0.075665468,-0.11750523,-0.068886271,0,0,0,0,1,0,0,0,1
0.14566546762589927,0.092461345,-0.056723904,0,0,0,0,1,0,0,0,1
-0.004334532,-0.059772018,-0.020236801,0,0,0,0,1,0,0,0,0
0.10566546762589935,-0.036921821,0.02841267,0,0,0,0,1,0,0,0,1
-0.144334532,-0.08140678,-0.093211007,0,0,0,0,1,0,0,0,1
-0.264334532,-0.014740113,-0.166185212,0,0,0,0,1,0,0,0,0
-0.174334532,-0.071440204,-0.141860477,0,0,0,0,1,0,0,0,1
0.045665468,0.055937492,-0.081048639,0,0,0,0,1,0,0,0,1
-0.174334532,0.01199948,-0.008074433,0,0,0,0,1,0,0,0,1
-0.194334532,-0.002403437,-0.032399168,0,0,0,0,1,0,0,0,0
-0.234334532,0.083649434,-0.056723904,0,0,0,0,1,0,0,0,1
-0.184334532,-0.053694838,0.02841267,0,0,0,0,1,0,0,0,1
-0.224334532,-0.036617962,-0.214834683,0,0,0,0,1,0,0,0,0
-0.054334532,0.083527891,-0.202672315,0,0,0,0,1,0,0,0,1
0.11566546762589935,-0.126134826,-0.081048639,0,0,0,0,1,0,0,0,1
-0.184334532,-0.102251508,-0.117535742,0,0,0,0,1,0,0,0,0
-0.294334532,-0.071440204,-0.190509947,0,0,0,0,1,0,0,0,1
-0.144334532,-0.067611581,-0.141860477,0,0,0,0,1,0,0,0,1
-0.054334532,0.1280128495198372,-0.154022845,0,0,0,0,1,0,0,0,1
-0.124334532,-0.205563571,0.02841267,0,0,0,0,1,0,0,0,0
-0.294334532,-0.132455093,-0.17834758,0,0,0,0,1,0,0,0,1
-0.124334532,-0.097997482,-0.166185212,0,0,0,0,1,0,0,0,1
-0.124334532,-0.207386725,-0.202672315,0,0,0,0,1,0,0,0,0
-0.164334532,0.084135609,-0.214834683,0,0,0,0,1,0,0,0,1
-0.024334532,0.055329774466661874,-0.117535742,0,0,0,1,1,1,0,0,1
0.19566546762589931,0.167514521,0.3081471246663313,0,0,0,1,1,1,0,1,0
0.13566546762589926,-0.004773538,0.12571161047895563,0,0,0,1,1,1,0,0,1
0.19566546762589931,0.12886365474621214,0.28382238944134797,0,0,0,1,1,1,0,1,0
0.19566546762589931,0.030474107496136216,0.19868581615390585,0,0,0,1,1,1,0,1,0
0.14566546762589927,0.17146468786684416,0.07706214,0,0,0,1,1,1,0,0,1
0.10566546762589935,0.005557669,-0.020236801,0,0,0,1,1,1,0,0,1
0.14566546762589927,0.011695620714003097,-0.129698109,0,0,0,1,1,1,0,0,1
-0.224334532,0.12072023329376608,-0.17834758,0,0,0,1,1,1,0,0,1
0.19566546762589931,0.1337253988969262,0.13787397809144736,0,0,0,1,1,1,0,1,0
0.19566546762589931,0.14393506161342573,0.16219871331643076,0,0,0,1,1,1,0,1,0
0.19566546762589931,0.16648140011236223,0.18652344854141417,0,0,0,1,1,1,0,1,0
0.19566546762589931,0.13178070123664054,0.3203094922788231,0,0,0,1,1,1,0,1,0
0.1656654676258993,0.1814920351776919,0.19868581615390585,0,0,0,1,1,1,0,1,0
0.015665467625899265,0.12321187717100701,0.07706214,0,0,0,1,1,1,0,0,1
0.12566546762589936,0.1450289540473364,0.12571161047895563,0,0,0,1,1,1,0,0,1
0.015665467625899265,0.025430048,-0.166185212,0,0,0,1,1,1,0,0,1
0.19566546762589931,0.13840482764198847,0.004087934,0,0,0,1,1,1,0,0,1
0.19566546762589931,0.15189616766022002,-0.008074433,0,0,0,1,1,1,0,1,0
0.19566546762589931,0.15742640163165728,0.089224508,0,0,0,1,1,1,0,1,0
0.19566546762589931,0.15195693946210398,0.2716600218288562,0,0,0,1,1,1,0,1,0
0.015665467625899265,0.10455493399264182,-0.056723904,0,0,0,1,1,1,0,0,1
-0.064334532,-0.000519511,-0.166185212,0,0,0,1,1,1,0,0,1
0.025665467625899274,0.12199644113332847,-0.093211007,0,0,0,1,1,1,0,0,1
0.025665467625899274,0.022209142,-0.032399168,0,0,0,1,1,1,0,0,1
-0.024334532,-0.00416582,0.040575037,0,0,0,1,1,1,0,0,1
0.045665468,0.011938707921538783,0.07706214,0,0,0,1,1,1,0,0,1
0.065665468,0.079820811,0.19868581615390585,0,0,0,1,1,1,0,0,1
0.015665467625899265,0.12041637428434648,0.07706214,0,0,0,1,1,1,0,0,1
0.19566546762589931,0.14393506161342573,0.34463422750380657,0,0,0,1,1,1,0,1,0
0.19566546762589931,0.16648140011236223,0.3324718598913148,0,0,0,1,1,1,0,1,0
0.19566546762589931,0.13178070123664054,0.2716600218288562,0,0,0,1,1,1,0,1,0
0.19566546762589931,0.1814920351776919,0.07706214,0,0,0,1,1,1,0,1,0
0.015665467625899265,0.12321187717100701,-0.056723904,0,0,0,1,1,1,0,0,1
0.19566546762589931,0.1450289540473364,0.2230105513788893,0,0,0,1,1,1,0,1,0
-0.014334532,-0.126377913,-0.058223929,0,0,0,0,1,1,0,0,1
-0.094334532,-0.097815166,-0.096758364,0,0,0,0,1,1,0,0,1
0.11566546762589935,-0.180464817,-0.137269183,0,0,0,0,1,1,0,0,1
0.19566546762589931,0.14022798169850625,-0.158847251,0,0,0,0,1,1,0,1,0
-0.144334532,-0.134156704,-0.110968063,0,0,0,0,1,1,0,0,1
0.19566546762589931,0.18416599446058468,-0.18594906,0,0,0,0,1,1,0,1,0
0.19566546762589931,0.2009997835824321,-0.098765155,0,0,0,0,1,1,0,1,0
-0.184334532,-0.047556886,-0.16083377,0,0,0,0,1,1,0,0,1
0.11566546762589935,-0.053634066,-0.184672011,0,0,0,0,1,1,0,0,1
-0.004334532,-0.07095403,-0.114860021,0,0,0,0,1,1,0,0,1
0.19566546762589931,0.18416599446058468,0.12887382605820347,0,0,0,0,1,1,0,1,0
0.085665468,0.15773026064107692,0.034899265233605314,0,0,0,0,1,1,0,0,1
0.19566546762589931,0.1301398625857746,0.3203094922788231,0,0,0,0,1,1,0,1,0
0.15566546762589928,0.12321187717100701,0.018196280784528895,0,0,0,0,1,1,0,0,1
0.085665468,0.056605982,-0.147293002,0,0,0,0,1,1,0,0,1
-0.064334532,-0.053451751,-0.135617129,0,0,0,0,1,1,0,0,1
0.15566546762589928,0.1292282855575157,0.062061887,0,0,0,0,1,1,0,0,1
-0.064334532,-0.146675695,-0.029601824,0,0,0,0,1,1,0,0,1
-0.204334532,-0.097997482,0.20184803173315374,0,0,0,0,1,1,0,0,1
-0.064334532,-0.195232365,-0.109265332,0,0,0,0,1,1,0,0,1
-0.064334532,-0.11987533,-0.223834835,0,0,0,0,1,1,0,0,1
-0.044334532,-0.110638016,-0.081656757,0,0,0,0,1,1,0,0,1
0.19566546762589931,0.13354308349127436,0.20683460245427537,0,0,0,0,1,1,0,1,0
-0.164334532,-0.049744671,-0.117535742,0,0,0,0,1,1,0,0,1
-0.014334532,-0.053512523,-0.214834683,0,0,0,0,1,1,0,0,1
0.015665467625899265,0.10072631047395442,-0.202672315,0,0,0,0,1,1,0,0,1
-0.104334532,-0.189762903,-0.190509947,0,0,0,0,1,1,0,0,1
-0.104334532,-0.132515865,-0.081048639,0,0,0,0,1,1,0,0,1
-0.074334532,0.061103096,-0.008074433,0,0,0,0,1,1,0,0,1
0.19566546762589931,0.13870868665140806,0.35679659511629824,0,0,0,1,1,0,1,1,0
-0.134334532,-0.097997482,-0.249700137,0,0,0,1,1,0,1,0,1
0.055665468,0.1814920351776919,-0.138211767,0,0,0,1,1,0,1,0,1
0.025665467625899274,-0.077152754,-0.173320468,0,0,0,1,1,0,1,0,1
0.075665468,0.098416982,-0.1274278,0,0,0,1,1,0,1,0,1
0.19566546762589931,0.30309641074742755,0.004087934,0,0,0,1,1,0,1,1,0
0.19566546762589931,0.14144341773618474,0.064899772,0,0,0,1,1,0,1,1,0
0.19566546762589931,0.22087216279847582,0.052737405,0,0,0,1,1,0,1,1,0
0.045665468,0.016861223874136744,-0.130995429,0,0,0,1,1,0,1,0,1
0.19566546762589931,0.32691895708592655,0.19868581615390585,0,0,0,1,1,0,1,1,0
0.025665467625899274,0.018623606128770676,-0.246010885,0,0,0,1,1,0,1,0,1
-0.264334532,-0.033397056,-0.275109349,0,0,0,1,1,0,1,0,1
0.095665468,0.053263533202608404,-0.258892859,0,0,0,1,1,0,1,0,1
0.13566546762589926,0.12072023329376608,-0.228497075,0,0,0,1,1,0,1,0,1
0.11566546762589935,0.12266493095405168,-0.18594906,0,0,0,1,1,0,1,0,1
0.085665468,0.013579546572404788,-0.075934363,0,0,0,1,1,0,1,0,1
-0.134334532,-0.008055215,-0.098755019,0,0,0,1,1,0,1,0,1
0.12566546762589936,0.011270218100815632,-0.11497151,0,0,0,1,1,0,1,0,1
-0.294334532,-0.022701219,-0.18594906,0,0,0,1,1,0,1,0,0
-0.224334532,0.009507836,0.043129134390136936,0,0,0,1,1,0,1,0,1
0.19566546762589931,0.059401485,-0.040000648,0,0,0,1,1,0,1,0,1
0.045665468,0.084439468,-0.050561637,0,0,0,1,1,0,1,0,1
0.005665468,0.12078100509564993,-0.051291379,0,0,0,1,1,0,1,0,1
-0.014334532,0.16514442047091582,-0.118589814,0,0,0,1,1,0,1,0,1
-0.024334532,0.082980944,-0.150049804,0,0,0,1,1,0,1,0,1
-0.054334532,0.084317924,-0.141536147,0,0,0,1,1,0,1,0,1
-0.034334532,-0.003193471,-0.105130127,0,0,0,1,1,0,1,0,1
-0.014334532,0.12078100509564993,-0.081454051,0,0,0,1,1,0,1,0,1
0.025665467625899274,-0.008115987,-0.091589358,0,0,0,1,1,0,1,0,1
0.19566546762589931,0.14095724332111337,0.064899772,0,0,0,1,1,0,1,1,0
-0.264334532,-0.243667491,-0.101481417,0,0,0,0,1,0,1,0,0
-0.314334532,0.005800756,-0.179867876,0,0,0,0,1,0,1,0,1
-0.244334532,-0.254059469,-0.141323305,0,0,0,0,1,0,1,0,0
-0.414334532,-0.163387941,-0.023824699,0,0,0,0,1,0,1,0,1
-0.404334532,-0.265545339,-0.056298221,0,0,0,0,1,0,1,0,1
-0.164334532,-0.17517767,-0.070264673,0,0,0,0,1,0,1,0,0
-0.124334532,-0.249319268,-0.053440064,0,0,0,0,1,0,1,0,0
-0.104334532,-0.243242088,0.089224508,0,0,0,0,1,0,1,0,0
-0.144334532,-0.230723097,-0.008074433,0,0,0,0,1,0,1,0,0
-0.344334532,-0.225800581,-0.139103673,0,0,0,0,1,0,1,0,0
-0.224334532,-0.218143334,-0.052750863,0,0,0,0,1,0,1,0,0
-0.584334532,-0.254849502,-0.097427294,0,0,0,0,1,0,1,0,1
-0.354334532,-0.241844337,-0.063129418,0,0,0,0,1,0,1,0,1
-0.194334532,-0.217110213,0.064899772,0,0,0,0,1,0,1,0,0
-0.654334532,-0.238441116,-0.076102609,0,0,0,0,1,0,1,0,1
-0.224334532,-0.221242696,-0.099778685,0,0,0,0,1,0,1,0,1
-0.484334532,-0.243059773,-0.127914295,0,0,0,0,1,0,1,0,1
-0.384334532,-0.134460563,-0.101238169,0,0,0,0,1,0,1,0,1
-0.064334532,-0.183685722,0.07706214,0,0,0,0,1,0,1,0,0
-0.214334532,-0.249197725,-0.114507312,0,0,0,0,1,0,1,0,0
-0.314334532,-0.238380344,-0.163533816,0,0,0,0,1,0,1,0,1
-0.284334532,-0.231087728,-0.114276227,0,0,0,0,1,0,1,0,0
